,B_VALUE,C_VALUE,BETA1,BETA2,transactions,ETH,hours,days,FinalScore
50,100.0,100.0,0.95,3000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
51,100.0,100.0,0.95,3500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
52,100.0,100.0,0.95,4000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
53,100.0,100.0,0.95,4500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
54,100.0,100.0,0.96,500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
55,100.0,100.0,0.96,1000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
56,100.0,100.0,0.96,1500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
57,100.0,100.0,0.96,2000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
58,100.0,100.0,0.96,2500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
59,100.0,100.0,0.96,3000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
60,100.0,100.0,0.96,3500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
61,100.0,100.0,0.96,4000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
62,100.0,100.0,0.96,4500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
63,100.0,100.0,0.97,500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
64,100.0,100.0,0.97,1000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
65,100.0,100.0,0.97,1500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
66,100.0,100.0,0.97,2000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
67,100.0,100.0,0.97,2500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
68,100.0,100.0,0.97,3000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
69,100.0,100.0,0.97,3500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
70,100.0,100.0,0.97,4000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
71,100.0,100.0,0.97,4500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
72,100.0,100.0,0.98,500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
73,100.0,100.0,0.98,1000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
74,100.0,100.0,0.98,1500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
75,100.0,100.0,0.98,2000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
76,100.0,100.0,0.98,2500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
77,100.0,100.0,0.98,3000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
78,100.0,100.0,0.98,3500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
79,100.0,100.0,0.98,4000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
80,100.0,100.0,0.98,4500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
81,100.0,100.0,0.99,500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
82,100.0,100.0,0.99,1000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
83,100.0,100.0,0.99,1500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
84,100.0,100.0,0.99,2000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
85,100.0,100.0,0.99,2500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
86,100.0,100.0,0.99,3000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
87,100.0,100.0,0.99,3500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
88,100.0,100.0,0.99,4000.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
89,100.0,100.0,0.99,4500.0,1000.0,2.32207,12000.0,500.0,0.3067721852476557
90,100.0,200.0,0.9,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
91,100.0,200.0,0.9,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
92,100.0,200.0,0.9,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
93,100.0,200.0,0.9,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
94,100.0,200.0,0.9,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
95,100.0,200.0,0.9,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
96,100.0,200.0,0.9,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
97,100.0,200.0,0.9,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
98,100.0,200.0,0.9,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
99,100.0,200.0,0.91,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
100,100.0,200.0,0.91,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
101,100.0,200.0,0.91,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
102,100.0,200.0,0.91,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
103,100.0,200.0,0.91,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
104,100.0,200.0,0.91,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
105,100.0,200.0,0.91,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
106,100.0,200.0,0.91,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
107,100.0,200.0,0.91,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
108,100.0,200.0,0.92,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
109,100.0,200.0,0.92,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
110,100.0,200.0,0.92,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
111,100.0,200.0,0.92,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
112,100.0,200.0,0.92,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
113,100.0,200.0,0.92,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
114,100.0,200.0,0.92,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
115,100.0,200.0,0.92,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
116,100.0,200.0,0.92,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
117,100.0,200.0,0.93,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
118,100.0,200.0,0.93,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
119,100.0,200.0,0.93,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
120,100.0,200.0,0.93,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
121,100.0,200.0,0.93,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
122,100.0,200.0,0.93,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
123,100.0,200.0,0.93,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
124,100.0,200.0,0.93,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
125,100.0,200.0,0.93,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
126,100.0,200.0,0.94,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
127,100.0,200.0,0.94,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
128,100.0,200.0,0.94,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
129,100.0,200.0,0.94,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
130,100.0,200.0,0.94,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
131,100.0,200.0,0.94,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
132,100.0,200.0,0.94,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
133,100.0,200.0,0.94,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
134,100.0,200.0,0.94,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
135,100.0,200.0,0.95,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
136,100.0,200.0,0.95,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
137,100.0,200.0,0.95,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
138,100.0,200.0,0.95,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
139,100.0,200.0,0.95,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
140,100.0,200.0,0.95,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
141,100.0,200.0,0.95,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
142,100.0,200.0,0.95,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
143,100.0,200.0,0.95,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
144,100.0,200.0,0.96,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
145,100.0,200.0,0.96,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
146,100.0,200.0,0.96,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
147,100.0,200.0,0.96,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
148,100.0,200.0,0.96,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
149,100.0,200.0,0.96,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
150,100.0,200.0,0.96,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
151,100.0,200.0,0.96,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
152,100.0,200.0,0.96,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
153,100.0,200.0,0.97,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
154,100.0,200.0,0.97,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
155,100.0,200.0,0.97,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
156,100.0,200.0,0.97,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
157,100.0,200.0,0.97,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
158,100.0,200.0,0.97,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
159,100.0,200.0,0.97,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
160,100.0,200.0,0.97,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
161,100.0,200.0,0.97,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
162,100.0,200.0,0.98,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
163,100.0,200.0,0.98,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
164,100.0,200.0,0.98,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
165,100.0,200.0,0.98,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
166,100.0,200.0,0.98,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
167,100.0,200.0,0.98,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
168,100.0,200.0,0.98,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
169,100.0,200.0,0.98,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
170,100.0,200.0,0.98,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
171,100.0,200.0,0.99,500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
172,100.0,200.0,0.99,1000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
173,100.0,200.0,0.99,1500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
174,100.0,200.0,0.99,2000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
175,100.0,200.0,0.99,2500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
176,100.0,200.0,0.99,3000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
177,100.0,200.0,0.99,3500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
178,100.0,200.0,0.99,4000.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
179,100.0,200.0,0.99,4500.0,1000.0,2.32207,12000.0,500.0,0.6079662341882341
180,100.0,300.0,0.9,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
181,100.0,300.0,0.9,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
182,100.0,300.0,0.9,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
183,100.0,300.0,0.9,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
184,100.0,300.0,0.9,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
185,100.0,300.0,0.9,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
186,100.0,300.0,0.9,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
187,100.0,300.0,0.9,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
188,100.0,300.0,0.9,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
189,100.0,300.0,0.91,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
190,100.0,300.0,0.91,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
191,100.0,300.0,0.91,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
192,100.0,300.0,0.91,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
193,100.0,300.0,0.91,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
194,100.0,300.0,0.91,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
195,100.0,300.0,0.91,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
196,100.0,300.0,0.91,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
197,100.0,300.0,0.91,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
198,100.0,300.0,0.92,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
199,100.0,300.0,0.92,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
200,100.0,300.0,0.92,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
201,100.0,300.0,0.92,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
202,100.0,300.0,0.92,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
203,100.0,300.0,0.92,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
204,100.0,300.0,0.92,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
205,100.0,300.0,0.92,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
206,100.0,300.0,0.92,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
207,100.0,300.0,0.93,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
208,100.0,300.0,0.93,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
209,100.0,300.0,0.93,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
210,100.0,300.0,0.93,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
211,100.0,300.0,0.93,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
212,100.0,300.0,0.93,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
213,100.0,300.0,0.93,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
214,100.0,300.0,0.93,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
215,100.0,300.0,0.93,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
216,100.0,300.0,0.94,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
217,100.0,300.0,0.94,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
218,100.0,300.0,0.94,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
219,100.0,300.0,0.94,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
220,100.0,300.0,0.94,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
221,100.0,300.0,0.94,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
222,100.0,300.0,0.94,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
223,100.0,300.0,0.94,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
224,100.0,300.0,0.94,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
225,100.0,300.0,0.95,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
226,100.0,300.0,0.95,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
227,100.0,300.0,0.95,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
228,100.0,300.0,0.95,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
229,100.0,300.0,0.95,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
230,100.0,300.0,0.95,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
231,100.0,300.0,0.95,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
232,100.0,300.0,0.95,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
233,100.0,300.0,0.95,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
234,100.0,300.0,0.96,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
235,100.0,300.0,0.96,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
236,100.0,300.0,0.96,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
237,100.0,300.0,0.96,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
238,100.0,300.0,0.96,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
239,100.0,300.0,0.96,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
240,100.0,300.0,0.96,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
241,100.0,300.0,0.96,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
242,100.0,300.0,0.96,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
243,100.0,300.0,0.97,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
244,100.0,300.0,0.97,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
245,100.0,300.0,0.97,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
246,100.0,300.0,0.97,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
247,100.0,300.0,0.97,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
248,100.0,300.0,0.97,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
249,100.0,300.0,0.97,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
250,100.0,300.0,0.97,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
251,100.0,300.0,0.97,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
252,100.0,300.0,0.98,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
253,100.0,300.0,0.98,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
254,100.0,300.0,0.98,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
255,100.0,300.0,0.98,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
256,100.0,300.0,0.98,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
257,100.0,300.0,0.98,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
258,100.0,300.0,0.98,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
259,100.0,300.0,0.98,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
260,100.0,300.0,0.98,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
261,100.0,300.0,0.99,500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
262,100.0,300.0,0.99,1000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
263,100.0,300.0,0.99,1500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
264,100.0,300.0,0.99,2000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
265,100.0,300.0,0.99,2500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
266,100.0,300.0,0.99,3000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
267,100.0,300.0,0.99,3500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
268,100.0,300.0,0.99,4000.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
269,100.0,300.0,0.99,4500.0,1000.0,2.32207,12000.0,500.0,0.9037491715039148
270,100.0,400.0,0.9,500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
271,100.0,400.0,0.9,1000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
272,100.0,400.0,0.9,1500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
273,100.0,400.0,0.9,2000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
274,100.0,400.0,0.9,2500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
275,100.0,400.0,0.9,3000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
276,100.0,400.0,0.9,3500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
277,100.0,400.0,0.9,4000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
278,100.0,400.0,0.9,4500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
279,100.0,400.0,0.91,500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
280,100.0,400.0,0.91,1000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
281,100.0,400.0,0.91,1500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
282,100.0,400.0,0.91,2000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
283,100.0,400.0,0.91,2500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
284,100.0,400.0,0.91,3000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
285,100.0,400.0,0.91,3500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
286,100.0,400.0,0.91,4000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
287,100.0,400.0,0.91,4500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
288,100.0,400.0,0.92,500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
289,100.0,400.0,0.92,1000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
290,100.0,400.0,0.92,1500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
291,100.0,400.0,0.92,2000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
292,100.0,400.0,0.92,2500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
293,100.0,400.0,0.92,3000.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
294,100.0,400.0,0.92,3500.0,1000.0,2.32207,12000.0,500.0,1.1942811030562328
